324, 35.0000, 33.6356, 6.1039, 10.0000,33.63555303325484,35.0
325, 35.0000, 39.7394, 6.1039, 10.0000,39.73942597706212,35.0
326, 35.0000, 45.8433, 6.1039, 10.0000,45.8432989208694,35.0
327, 35.0000, 51.9472, 6.1039, 10.0000,51.94717186467668,35.0
328, 35.0000, 58.0510, 6.1039, 10.0000,58.051044808483965,35.0
329, 35.0000, 64.1549, 6.1039, 10.0000,64.15491775229124,35.0
330, 35.0000, 70.2588, 6.1039, 10.0000,70.25879069609852,35.0
331, 35.0000, 76.3627, 6.1039, 10.0000,76.36266363990579,35.0
332, 35.0000, 82.4665, 6.1039, 10.0000,82.46653658371307,35.0
333, 35.0000, 88.5704, 6.1039, 10.0000,88.57040952752034,35.0
334, 35.0000, 94.6743, 6.1039, 10.0000,94.67428247132761,35.0
335, 35.0000, 100.7782, 6.1039, 10.0000,100.77815541513489,35.0
336, 35.0000, 106.8820, 6.1039, 10.0000,106.88202835894216,35.0
337, 35.0000, 112.9859, 6.1039, 10.0000,112.98590130274944,35.0
338, 35.0000, 119.0898, 6.1039, 10.0000,119.08977424655671,35.0
339, 35.0000, 125.1936, 6.1039, 10.0000,125.19364719036399,35.0
340, 35.0000, 131.2975, 6.1039, 10.0000,131.29752013417126,35.0
341, 35.0000, 137.4014, 6.1039, 10.0000,137.40139307797855,35.0
342, 35.0000, 143.5053, 6.1039, 10.0000,143.50526602178584,35.0
359, 30.0000, -116.4915, 5.7735, 10.0000,-116.4914703891412,30.0
360, 30.0000, -110.7180, 5.7735, 10.0000,-110.71796769724494,30.0
361, 30.0000, -104.9445, 5.7735, 10.0000,-104.94446500534869,30.0
362, 30.0000, -99.1710, 5.7735, 10.0000,-99.17096231345243,30.0
363, 30.0000, -93.3975, 5.7735, 10.0000,-93.39745962155618,30.0
364, 30.0000, -87.6240, 5.7735, 10.0000,-87.62395692965993,30.0
365, 30.0000, -81.8505, 5.7735, 10.0000,-81.85045423776367,30.0
376, 30.0000, -18.3419, 5.7735, 10.0000,-18.34192462690486,30.0
377, 30.0000, -12.5684, 5.7735, 10.0000,-12.568421935008601,30.0
378, 30.0000, -6.7949, 5.7735, 10.0000,-6.794919243112344,30.0
379, 30.0000, -1.0214, 5.7735, 10.0000,-1.0214165512160864,30.0
380, 30.0000, 4.7521, 5.7735, 10.0000,4.752086140680171,30.0
381, 30.0000, 10.5256, 5.7735, 10.0000,10.525588832576428,30.0
382, 30.0000, 16.2991, 5.7735, 10.0000,16.299091524472686,30.0
383, 30.0000, 22.0726, 5.7735, 10.0000,22.072594216368945,30.0
384, 30.0000, 27.8461, 5.7735, 10.0000,27.846096908265203,30.0
385, 30.0000, 33.6196, 5.7735, 10.0000,33.61959960016146,30.0
386, 30.0000, 39.3931, 5.7735, 10.0000,39.39310229205771,30.0
387, 30.0000, 45.1666, 5.7735, 10.0000,45.16660498395397,30.0
388, 30.0000, 50.9401, 5.7735, 10.0000,50.94010767585022,30.0
389, 30.0000, 56.7136, 5.7735, 10.0000,56.713610367746476,30.0
390, 30.0000, 62.4871, 5.7735, 10.0000,62.48711305964273,30.0
391, 30.0000, 68.2606, 5.7735, 10.0000,68.26061575153899,30.0
392, 30.0000, 74.0341, 5.7735, 10.0000,74.03411844343525,30.0
393, 30.0000, 79.8076, 5.7735, 10.0000,79.8076211353315,30.0
394, 30.0000, 85.5811, 5.7735, 10.0000,85.58112382722776,30.0
395, 30.0000, 91.3546, 5.7735, 10.0000,91.35462651912401,30.0
396, 30.0000, 97.1281, 5.7735, 10.0000,97.12812921102027,30.0
397, 30.0000, 102.9016, 5.7735, 10.0000,102.90163190291652,30.0
398, 30.0000, 108.6751, 5.7735, 10.0000,108.67513459481277,30.0
399, 30.0000, 114.4486, 5.7735, 10.0000,114.44863728670903,30.0
400, 30.0000, 120.2221, 5.7735, 10.0000,120.22213997860528,30.0
402, 30.0000, 131.7691, 5.7735, 10.0000,131.7691453623978,30.0
423, 25.0000, -113.7973, 5.5169, 10.0000,-113.79732486225055,25.0
424, 25.0000, -108.2804, 5.5169, 10.0000,-108.2804352674381,25.0
425, 25.0000, -102.7635, 5.5169, 10.0000,-102.76354567262564,25.0
426, 25.0000, -97.2467, 5.5169, 10.0000,-97.24665607781318,25.0
429, 25.0000, -80.6960, 5.5169, 10.0000,-80.69598729337582,25.0
430, 25.0000, -75.1791, 5.5169, 10.0000,-75.17909769856337,25.0
441, 25.0000, -14.4933, 5.5169, 10.0000,-14.49331215562632,25.0
442, 25.0000, -8.9764, 5.5169, 10.0000,-8.976422560813862,25.0
443, 25.0000, -3.4595, 5.5169, 10.0000,-3.4595329660014036,25.0
444, 25.0000, 2.0574, 5.5169, 10.0000,2.057356628811055,25.0
445, 25.0000, 7.5742, 5.5169, 10.0000,7.574246223623514,25.0
446, 25.0000, 13.0911, 5.5169, 10.0000,13.091135818435973,25.0
447, 25.0000, 18.6080, 5.5169, 10.0000,18.60802541324843,25.0
448, 25.0000, 24.1249, 5.5169, 10.0000,24.12491500806089,25.0
449, 25.0000, 29.6418, 5.5169, 10.0000,29.641804602873346,25.0
450, 25.0000, 35.1587, 5.5169, 10.0000,35.158694197685804,25.0
451, 25.0000, 40.6756, 5.5169, 10.0000,40.675583792498266,25.0
452, 25.0000, 46.1925, 5.5169, 10.0000,46.19247338731073,25.0
453, 25.0000, 51.7094, 5.5169, 10.0000,51.70936298212319,25.0
454, 25.0000, 57.2263, 5.5169, 10.0000,57.22625257693565,25.0
455, 25.0000, 62.7431, 5.5169, 10.0000,62.74314217174811,25.0
456, 25.0000, 68.2600, 5.5169, 10.0000,68.26003176656057,25.0
457, 25.0000, 73.7769, 5.5169, 10.0000,73.77692136137303,25.0
458, 25.0000, 79.2938, 5.5169, 10.0000,79.29381095618548,25.0
459, 25.0000, 84.8107, 5.5169, 10.0000,84.81070055099794,25.0
460, 25.0000, 90.3276, 5.5169, 10.0000,90.32759014581039,25.0
461, 25.0000, 95.8445, 5.5169, 10.0000,95.84447974062284,25.0
462, 25.0000, 101.3614, 5.5169, 10.0000,101.3613693354353,25.0
463, 25.0000, 106.8783, 5.5169, 10.0000,106.87825893024775,25.0
464, 25.0000, 112.3951, 5.5169, 10.0000,112.39514852506021,25.0
465, 25.0000, 117.9120, 5.5169, 10.0000,117.91203811987266,25.0
466, 25.0000, 123.4289, 5.5169, 10.0000,123.42892771468512,25.0
467, 25.0000, 128.9458, 5.5169, 10.0000,128.94581730949758,25.0
481, 20.0000, -158.7164, 5.3209, 10.0000,-158.7164445504818,20.0
482, 20.0000, -153.3956, 5.3209, 10.0000,-153.39555568810226,20.0
491, 20.0000, -105.5076, 5.3209, 10.0000,-105.50755592668627,20.0
492, 20.0000, -100.1867, 5.3209, 10.0000,-100.1866670643067,20.0
493, 20.0000, -94.8658, 5.3209, 10.0000,-94.86577820192714,20.0
494, 20.0000, -89.5449, 5.3209, 10.0000,-89.54488933954758,20.0
495, 20.0000, -84.2240, 5.3209, 10.0000,-84.22400047716802,20.0
496, 20.0000, -78.9031, 5.3209, 10.0000,-78.90311161478846,20.0
497, 20.0000, -73.5822, 5.3209, 10.0000,-73.5822227524089,20.0
498, 20.0000, -68.2613, 5.3209, 10.0000,-68.26133389002933,20.0
499, 20.0000, -62.9404, 5.3209, 10.0000,-62.94044502764977,20.0
508, 20.0000, -15.0524, 5.3209, 10.0000,-15.05244526623372,20.0
509, 20.0000, -9.7316, 5.3209, 10.0000,-9.73155640385416,20.0
510, 20.0000, -4.4107, 5.3209, 10.0000,-4.4106675414746,20.0
511, 20.0000, 0.9102, 5.3209, 10.0000,0.9102213209049594,20.0
512, 20.0000, 6.2311, 5.3209, 10.0000,6.231110183284519,20.0
513, 20.0000, 11.5520, 5.3209, 10.0000,11.551999045664079,20.0
514, 20.0000, 16.8729, 5.3209, 10.0000,16.872887908043637,20.0
515, 20.0000, 22.1938, 5.3209, 10.0000,22.1937767704232,20.0
516, 20.0000, 27.5147, 5.3209, 10.0000,27.51466563280276,20.0
517, 20.0000, 32.8356, 5.3209, 10.0000,32.83555449518232,20.0
518, 20.0000, 38.1564, 5.3209, 10.0000,38.15644335756188,20.0
519, 20.0000, 43.4773, 5.3209, 10.0000,43.477332219941445,20.0
520, 20.0000, 48.7982, 5.3209, 10.0000,48.79822108232101,20.0
521, 20.0000, 54.1191, 5.3209, 10.0000,54.11910994470057,20.0
522, 20.0000, 59.4400, 5.3209, 10.0000,59.43999880708013,20.0
524, 20.0000, 70.0818, 5.3209, 10.0000,70.08177653183925,20.0
525, 20.0000, 75.4027, 5.3209, 10.0000,75.40266539421881,20.0
526, 20.0000, 80.7236, 5.3209, 10.0000,80.72355425659838,20.0
527, 20.0000, 86.0444, 5.3209, 10.0000,86.04444311897794,20.0
528, 20.0000, 91.3653, 5.3209, 10.0000,91.3653319813575,20.0
529, 20.0000, 96.6862, 5.3209, 10.0000,96.68622084373706,20.0
530, 20.0000, 102.0071, 5.3209, 10.0000,102.00710970611662,20.0
531, 20.0000, 107.3280, 5.3209, 10.0000,107.32799856849618,20.0
532, 20.0000, 112.6489, 5.3209, 10.0000,112.64888743087575,20.0
533, 20.0000, 117.9698, 5.3209, 10.0000,117.96977629325531,20.0
534, 20.0000, 123.2907, 5.3209, 10.0000,123.29066515563487,20.0
560, 15.0000, -102.3543, 5.1764, 10.0000,-102.35428646924369,15.0
561, 15.0000, -97.1779, 5.1764, 10.0000,-97.17790556719328,15.0
562, 15.0000, -92.0015, 5.1764, 10.0000,-92.00152466514287,15.0
563, 15.0000, -86.8251, 5.1764, 10.0000,-86.82514376309246,15.0
564, 15.0000, -81.6488, 5.1764, 10.0000,-81.64876286104204,15.0
565, 15.0000, -76.4724, 5.1764, 10.0000,-76.47238195899163,15.0
566, 15.0000, -71.2960, 5.1764, 10.0000,-71.29600105694122,15.0
568, 15.0000, -60.9432, 5.1764, 10.0000,-60.9432392528404,15.0
575, 15.0000, -24.7086, 5.1764, 10.0000,-24.708572938487514,15.0
577, 15.0000, -14.3558, 5.1764, 10.0000,-14.355811134386684,15.0
578, 15.0000, -9.1794, 5.1764, 10.0000,-9.17943023233627,15.0
579, 15.0000, -4.0030, 5.1764, 10.0000,-4.0030493302858545,15.0
580, 15.0000, 1.1733, 5.1764, 10.0000,1.1733315717645603,15.0
581, 15.0000, 6.3497, 5.1764, 10.0000,6.349712473814975,15.0
582, 15.0000, 11.5261, 5.1764, 10.0000,11.52609337586539,15.0
583, 15.0000, 16.7025, 5.1764, 10.0000,16.702474277915805,15.0
584, 15.0000, 21.8789, 5.1764, 10.0000,21.87885517996622,15.0
585, 15.0000, 27.0552, 5.1764, 10.0000,27.055236082016634,15.0
586, 15.0000, 32.2316, 5.1764, 10.0000,32.231616984067045,15.0
587, 15.0000, 37.4080, 5.1764, 10.0000,37.40799788611746,15.0
588, 15.0000, 42.5844, 5.1764, 10.0000,42.58437878816787,15.0
589, 15.0000, 47.7608, 5.1764, 10.0000,47.76075969021828,15.0
590, 15.0000, 52.9371, 5.1764, 10.0000,52.93714059226869,15.0
594, 15.0000, 73.6427, 5.1764, 10.0000,73.64266420047034,15.0
595, 15.0000, 78.8190, 5.1764, 10.0000,78.81904510252075,15.0
596, 15.0000, 83.9954, 5.1764, 10.0000,83.99542600457116,15.0
598, 15.0000, 94.3482, 5.1764, 10.0000,94.34818780867198,15.0
599, 15.0000, 99.5246, 5.1764, 10.0000,99.52456871072239,15.0
600, 15.0000, 104.7009, 5.1764, 10.0000,104.7009496127728,15.0
601, 15.0000, 109.8773, 5.1764, 10.0000,109.87733051482321,15.0
603, 15.0000, 120.2301, 5.1764, 10.0000,120.23009231892404,15.0
604, 15.0000, 125.4065, 5.1764, 10.0000,125.40647322097445,15.0
633, 10.0000, -88.6116, 5.0771, 10.0000,-88.61160493028308,10.0
634, 10.0000, -83.5345, 5.0771, 10.0000,-83.53447187085436,10.0
635, 10.0000, -78.4573, 5.0771, 10.0000,-78.45733881142564,10.0
636, 10.0000, -73.3802, 5.0771, 10.0000,-73.38020575199693,10.0
637, 10.0000, -68.3031, 5.0771, 10.0000,-68.30307269256821,10.0
638, 10.0000, -63.2259, 5.0771, 10.0000,-63.22593963313948,10.0
639, 10.0000, -58.1488, 5.0771, 10.0000,-58.14880657371076,10.0
647, 10.0000, -17.5317, 5.0771, 10.0000,-17.531742098280958,10.0
648, 10.0000, -12.4546, 5.0771, 10.0000,-12.454609038852233,10.0
649, 10.0000, -7.3775, 5.0771, 10.0000,-7.377475979423508,10.0
650, 10.0000, -2.3003, 5.0771, 10.0000,-2.300342919994783,10.0
651, 10.0000, 2.7768, 5.0771, 10.0000,2.776790139433942,10.0
652, 10.0000, 7.8539, 5.0771, 10.0000,7.853923198862667,10.0
653, 10.0000, 12.9311, 5.0771, 10.0000,12.931056258291392,10.0
654, 10.0000, 18.0082, 5.0771, 10.0000,18.008189317720117,10.0
655, 10.0000, 23.0853, 5.0771, 10.0000,23.08532237714884,10.0
656, 10.0000, 28.1625, 5.0771, 10.0000,28.162455436577567,10.0
657, 10.0000, 33.2396, 5.0771, 10.0000,33.23958849600629,10.0
658, 10.0000, 38.3167, 5.0771, 10.0000,38.31672155543502,10.0
659, 10.0000, 43.3939, 5.0771, 10.0000,43.39385461486374,10.0
660, 10.0000, 48.4710, 5.0771, 10.0000,48.470987674292466,10.0
661, 10.0000, 53.5481, 5.0771, 10.0000,53.54812073372119,10.0
665, 10.0000, 73.8567, 5.0771, 10.0000,73.85665297143609,10.0
666, 10.0000, 78.9338, 5.0771, 10.0000,78.93378603086481,10.0
669, 10.0000, 94.1652, 5.0771, 10.0000,94.16518520915096,10.0
670, 10.0000, 99.2423, 5.0771, 10.0000,99.24231826857968,10.0
671, 10.0000, 104.3195, 5.0771, 10.0000,104.3194513280084,10.0
672, 10.0000, 109.3966, 5.0771, 10.0000,109.39658438743712,10.0
674, 10.0000, 119.5509, 5.0771, 10.0000,119.55085050629455,10.0
675, 10.0000, 124.6280, 5.0771, 10.0000,124.62798356572327,10.0
